PassengerId,Survived,Name,Age,Ticket,Fare,Cabin,FirstName,LastName,Title,SibSp,Siblings,Spouse,Parch,Parents,Children,PassengersCount,FarePerPassenger,ZeroPrice,TravelsAlone,PclassFirst,PclassSecond,PclassThird,SexFemale,SexMale,EmbarkedC,EmbarkedQ,EmbarkedS,TotalRelatives,Alone,DeckA,DeckB,DeckC,DeckD,DeckE,DeckEmpty,DeckF,DeckG,DeckT,OnlyHusband,ManyChildren,TicketMeanEncoded,CabinMeanEncoded,TitleMeanEncoded,SibSpMeanEncoded,SiblingsMeanEncoded,SpouseMeanEncoded,ParchMeanEncoded,ParentsMeanEncoded,ChildrenMeanEncoded,PassengersCountMeanEncoded,FarePerPassengerMeanEncoded,TravelsAloneMeanEncoded,PclassFirstMeanEncoded,PclassSecondMeanEncoded,PclassThirdMeanEncoded,SexFemaleMeanEncoded,SexMaleMeanEncoded,EmbarkedCMeanEncoded,EmbarkedQMeanEncoded,EmbarkedSMeanEncoded,TotalRelativesMeanEncoded,AloneMeanEncoded,OnlyHusbandMeanEncoded,ManyChildrenMeanEncoded,DeckAMeanEncoded,DeckBMeanEncoded,DeckCMeanEncoded,DeckDMeanEncoded,DeckEMeanEncoded,DeckEmptyMeanEncoded,DeckFMeanEncoded,DeckGMeanEncoded,DeckTMeanEncoded
1088,,"Spedden, Master. Robert Douglas",6.0,16966,134.5,E34,Spedden,Robert Douglas,Master,0,0,0,2,2,0,5,26.9,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.575,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.5064935064935064,0.4909090909090909,0.37174721189591076,0.3333333333333333,1.0,0.5056818181818182,0.6296296296296297,0.3606789250353607,0.5575,0.18890814558058924,0.18890814558058924,0.5535714285714286,0.3832923832923833,0.5020408163265306,0.5686274509803921,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.75,0.6666666666666666,0.3804100227790433,0.3833145434047351,0.3842696629213483
1089,,"Nilsson, Miss. Berta Olivia",18.0,347066,7.775,,Nilsson,Berta Olivia,Miss,0,0,0,0,0,0,1,7.775,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6978021978021978,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.17647058823529413,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1090,,"Baimbrigge, Mr. Charles Robert",23.0,C.A. 31030,10.5,,Baimbrigge,Charles Robert,Mr,0,0,0,0,0,0,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.3333333333333333,0.3042671614100185,0.30518518518518517,0.47282608695652173,0.5575,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1091,,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",31.43926246460276,65305,8.1125,,Rasmussen,,Mrs,0,0,0,0,0,0,1,8.1125,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.792,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,1.0,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1092,,"Murphy, Miss. Nora",31.43926246460276,36568,15.5,,Murphy,Nora,Miss,0,0,0,0,0,0,2,7.75,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.6978021978021978,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.5138121546961326,0.38636363636363635,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.38961038961038963,0.5020408163265306,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1093,,"Danbom, Master. Gilbert Sigvard Emanuel",0.33,347080,14.4,,Danbom,Gilbert Sigvard Emanuel,Master,0,0,0,2,2,0,3,4.8,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.575,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.5064935064935064,0.4909090909090909,0.37174721189591076,0.6534653465346535,0.0,0.5056818181818182,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.5686274509803921,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1094,,"Astor, Col. John Jacob",47.0,PC 17757,227.525,C62 C64,Astor,John Jacob,Col,1,0,1,0,0,0,5,45.505,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.75,1.0,0.5,0.5384615384615384,0.3783783783783784,0.5251798561151079,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.3333333333333333,0.75,0.5056818181818182,0.6296296296296297,0.3606789250353607,0.5575,0.18890814558058924,0.18890814558058924,0.5535714285714286,0.3832923832923833,0.5020408163265306,0.5625,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.5932203389830508,0.36946386946386944,0.370197904540163,0.6666666666666666,0.3804100227790433,0.3833145434047351,0.3842696629213483
1095,,"Quick, Miss. Winifred Vera",8.0,26360,26.0,,Quick,Winifred Vera,Miss,1,1,0,1,1,0,3,8.666666666666666,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.6978021978021978,0.5384615384615384,0.5555555555555556,0.35771276595744683,0.5423728813559322,0.5428571428571428,0.37174721189591076,0.6534653465346535,0.8,0.5056818181818182,0.30518518518518517,0.47282608695652173,0.5575,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.5686274509803921,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1096,,"Andrew, Mr. Frank Thomas",25.0,C.A. 34050,10.5,,Andrew,Frank Thomas,Mr,0,0,0,0,0,0,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.3333333333333333,0.3042671614100185,0.30518518518518517,0.47282608695652173,0.5575,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1097,,"Omont, Mr. Alfred Fernand",31.43926246460276,F.C. 12998,25.7417,,Omont,Alfred Fernand,Mr,0,0,0,0,0,0,1,25.7417,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,-1.0,0.3042671614100185,0.6296296296296297,0.3606789250353607,0.5575,0.18890814558058924,0.18890814558058924,0.5535714285714286,0.3832923832923833,0.5020408163265306,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1098,,"McGowan, Miss. Katherine",35.0,9232,7.75,,McGowan,Katherine,Miss,0,0,0,0,0,0,1,7.75,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6978021978021978,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.38636363636363635,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.38961038961038963,0.5020408163265306,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1099,,"Collett, Mr. Sidney C Stuart",24.0,28034,10.5,,Collett,Sidney C Stuart,Mr,0,0,0,0,0,0,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.3333333333333333,0.3042671614100185,0.30518518518518517,0.47282608695652173,0.5575,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1100,,"Rosenbaum, Miss. Edith Louise",33.0,PC 17613,27.7208,A11,Rosenbaum,Edith Louise,Miss,0,0,0,0,0,0,1,27.7208,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6978021978021978,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.25,0.3042671614100185,0.6296296296296297,0.3606789250353607,0.5575,0.7420382165605095,0.7420382165605095,0.5535714285714286,0.3832923832923833,0.5020408163265306,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.4666666666666667,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.6666666666666666,0.3804100227790433,0.3833145434047351,0.3842696629213483
1101,,"Delalic, Mr. Redjo",25.0,349250,7.8958,,Delalic,Redjo,Mr,0,0,0,0,0,0,1,7.8958,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.02631578947368421,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1102,,"Andersen, Mr. Albert Karvin",32.0,C 4001,22.525,,Andersen,Albert Karvin,Mr,0,0,0,0,0,0,3,7.508333333333333,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.6534653465346535,0.0,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1103,,"Finoli, Mr. Luigi",31.43926246460276,SOTON/O.Q. 3101308,7.05,,Finoli,Luigi,Mr,0,0,0,0,0,0,1,7.05,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.0,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1104,,"Deacon, Mr. Percy William",17.0,S.O.C. 14879,73.5,,Deacon,Percy William,Mr,0,0,0,0,0,0,7,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.20833333333333334,0.3333333333333333,0.3042671614100185,0.30518518518518517,0.47282608695652173,0.5575,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1105,,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",60.0,24065,26.0,,Howard,Benjamin,Mrs,1,0,1,0,0,0,2,13.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,-1.0,-1.0,0.792,0.5384615384615384,0.3783783783783784,0.5251798561151079,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.5138121546961326,0.4411764705882353,0.5056818181818182,0.30518518518518517,0.47282608695652173,0.5575,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.5625,0.5056818181818182,0.8297872340425532,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1106,,"Andersson, Miss. Ida Augusta Margareta",38.0,347091,7.775,,Andersson,Ida Augusta Margareta,Miss,4,4,0,0,0,0,1,7.775,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6978021978021978,0.11764705882352941,0.11764705882352941,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.17647058823529413,0.5056818181818182,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.21428571428571427,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1107,,"Head, Mr. Christopher",42.0,113038,42.5,B11,Head,Christopher,Mr,0,0,0,0,0,0,1,42.5,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,-1.0,0.3042671614100185,0.6296296296296297,0.3606789250353607,0.5575,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.7446808510638298,0.36899038461538464,0.36946386946386944,0.370197904540163,0.6666666666666666,0.3804100227790433,0.3833145434047351,0.3842696629213483
1108,,"Mahon, Miss. Bridget Delia",31.43926246460276,330924,7.8792,,Mahon,Bridget Delia,Miss,0,0,0,0,0,0,1,7.8792,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6978021978021978,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,1.0,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.38961038961038963,0.5020408163265306,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1109,,"Wick, Mr. George Dennick",57.0,36928,164.8667,,Wick,George Dennick,Mr,1,0,1,1,0,1,4,41.216675,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.15667311411992263,0.5384615384615384,0.3783783783783784,0.5251798561151079,0.5423728813559322,0.36161879895561355,0.5416666666666666,0.7272727272727273,1.0,0.5056818181818182,0.6296296296296297,0.3606789250353607,0.5575,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.5686274509803921,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1110,,"Widener, Mrs. George Dunton (Eleanor Elkins)",50.0,113503,211.5,C80,Widener,George Dunton,Mrs,1,0,1,1,0,1,5,42.3,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.792,0.5384615384615384,0.3783783783783784,0.5251798561151079,0.5423728813559322,0.36161879895561355,0.5416666666666666,0.3333333333333333,0.0,0.5056818181818182,0.6296296296296297,0.3606789250353607,0.5575,0.7420382165605095,0.7420382165605095,0.5535714285714286,0.3832923832923833,0.5020408163265306,0.5686274509803921,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.5932203389830508,0.36946386946386944,0.370197904540163,0.6666666666666666,0.3804100227790433,0.3833145434047351,0.3842696629213483
1111,,"Thomson, Mr. Alexander Morrison",31.43926246460276,32302,8.05,,Thomson,Alexander Morrison,Mr,0,0,0,0,0,0,1,8.05,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.1346153846153846,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1112,,"Duran y More, Miss. Florentina",30.0,SC/PARIS 2148,13.8583,,Duran y More,Florentina,Miss,1,1,0,0,0,0,1,13.8583,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6978021978021978,0.5384615384615384,0.5555555555555556,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,1.0,0.5056818181818182,0.30518518518518517,0.47282608695652173,0.5575,0.7420382165605095,0.7420382165605095,0.5535714285714286,0.3832923832923833,0.5020408163265306,0.5625,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1113,,"Reynolds, Mr. Harold J",21.0,342684,8.05,,Reynolds,Harold J,Mr,0,0,0,0,0,0,1,8.05,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.1346153846153846,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1114,,"Cook, Mrs. (Selena Rogers)",22.0,W./C. 14266,10.5,F33,Cook,,Mrs,0,0,0,0,0,0,1,10.5,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,-1.0,1.0,0.792,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.3333333333333333,0.3042671614100185,0.30518518518518517,0.47282608695652173,0.5575,0.7420382165605095,0.7420382165605095,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.6666666666666666,0.6153846153846154,0.3833145434047351,0.3842696629213483
1115,,"Karlsson, Mr. Einar Gervasius",21.0,350053,7.7958,,Karlsson,Einar Gervasius,Mr,0,0,0,0,0,0,1,7.7958,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15667311411992263,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,0.3333333333333333,0.3042671614100185,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.18890814558058924,0.18890814558058924,0.34439834024896265,0.3832923832923833,0.33900928792569657,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1116,,"Candee, Mrs. Edward (Helen Churchill Hungerford)",53.0,PC 17606,27.4458,,Candee,Edward,Mrs,0,0,0,0,0,0,1,27.4458,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.792,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.34457478005865105,0.36161879895561355,0.37174721189591076,0.2702702702702703,-1.0,0.3042671614100185,0.6296296296296297,0.3606789250353607,0.5575,0.7420382165605095,0.7420382165605095,0.5535714285714286,0.3832923832923833,0.5020408163265306,0.3042671614100185,0.3042671614100185,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
1117,,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",28.4412998166156,2661,15.2458,,Moubarek,George,Mrs,0,0,0,2,0,2,3,5.081933333333333,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.792,0.3470394736842105,0.3783783783783784,0.35771276595744683,0.5064935064935064,0.36161879895561355,0.5454545454545454,0.6534653465346535,0.6,0.5056818181818182,0.30518518518518517,0.3606789250353607,0.24236252545824846,0.7420382165605095,0.7420382165605095,0.5535714285714286,0.3832923832923833,0.5020408163265306,0.5686274509803921,0.5056818181818182,0.3590047393364929,0.3875,0.3824200913242009,0.3637440758293839,0.36899038461538464,0.36946386946386944,0.370197904540163,0.29985443959243085,0.3804100227790433,0.3833145434047351,0.3842696629213483
